# tool=multi_record
# schema_version=2
# sensors=accelerometer|linear_acceleration|gyroscope|magnetometer|gps
# Inertial correction: sensor=g_force; operation=add; unit=m/s^2; x=-0.10726921; y=-0.2757522; z=0.038988113
# Inertial correction: sensor=linear_acceleration; operation=add; unit=m/s^2; x=0.0; y=0.0; z=0.0
# Inertial correction: sensor=gyroscope; operation=add; unit=rad/s; x=0.0; y=0.0; z=0.0
time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Latitude,Longitude,Speed (m/s),Altitude (m),
70.345595,0.0348,0.0858,1.3328,-0.5695,-0.9722,4.1440,-0.0090,-0.3005,0.1318,8.1984,-25.9006,-42.9318,46.89879930,-114.04065970,1.33467746,959.57830811,
70.446031,0.1009,0.1348,0.9148,0.2420,-0.7439,0.3800,-0.0045,0.2430,0.1985,8.0154,-25.6688,-43.6760,46.89879930,-114.04065970,1.33467746,959.57830811,
70.546258,0.1362,0.2148,0.6137,0.6012,0.0355,-3.7587,0.1940,-0.1612,0.0452,7.8812,-27.0596,-44.3470,46.89879930,-114.04065970,1.33467746,959.57830811,
70.646618,0.1463,0.1630,0.7953,0.6204,-0.6399,-2.0184,0.3299,-0.2064,-0.3412,7.3810,-27.6452,-43.1880,46.89879930,-114.04065970,1.33467746,959.57830811,
70.746963,0.0380,0.2043,1.1574,0.6238,-0.8921,0.2825,0.0279,-0.0196,-0.6307,7.9300,-28.1210,-42.4682,46.89879930,-114.04065970,1.33467746,959.57830811,
70.847449,0.0521,-0.0331,1.6399,1.5195,-0.9781,4.6939,-1.0375,-0.0778,-1.1804,9.9796,-25.0832,-43.5662,46.89879930,-114.04065970,1.33467746,959.61761475,
70.947904,0.2148,0.2506,0.6530,1.2702,0.2323,-1.4774,0.0421,-0.1538,-0.2922,11.0288,-24.0584,-43.1148,46.89879020,-114.04067110,1.26327729,959.61761475,
71.048069,0.0145,0.2018,0.6083,0.1905,-0.0524,-2.9248,0.0443,0.0865,-0.5081,11.1508,-22.4114,-43.8102,46.89879020,-114.04067110,1.26327729,959.61761475,
71.148574,-0.0672,0.2593,0.9626,-1.0461,0.6156,-1.6215,0.2292,-0.1535,-0.0298,12.0048,-22.4114,-44.2372,46.89879020,-114.04067110,1.26327729,959.61761475,
71.248662,0.0667,0.3094,1.1547,-0.6890,0.8780,1.4164,0.4918,0.0985,0.4411,11.7486,-24.7172,-43.2490,46.89879020,-114.04067110,1.26327729,959.61761475,
71.349244,-0.0692,-0.0304,1.5959,-0.0622,-1.6815,4.3100,-0.0706,-0.2279,0.2919,10.5896,-25.9372,-43.2734,46.89879020,-114.04067110,1.26327729,959.61761475,
71.449415,0.1808,0.1436,0.9672,0.4840,-0.7667,-0.2894,-0.6267,-0.0409,0.3898,9.4306,-25.8762,-43.5784,46.89879020,-114.04067110,1.26327729,959.61761475,
71.549783,0.1395,0.2344,0.6128,0.5874,0.4327,-3.3152,0.0980,0.0655,-0.0359,10.0040,-24.7172,-43.5540,46.89879020,-114.04067110,1.26327729,959.61761475,
71.650219,0.0445,0.1854,0.7872,-0.2733,0.0117,-1.9362,0.1492,-0.2892,-0.5087,11.0654,-24.4488,-44.6154,46.89879020,-114.04067110,1.26327729,959.61761475,
71.750908,0.0494,0.0876,1.3203,-0.5944,-0.9428,3.0969,0.1172,-0.4157,-0.5203,9.1500,-24.4488,-44.0664,46.89879020,-114.04067110,1.26327729,959.99340820,
71.850689,0.2728,0.2338,1.2588,-0.3592,0.7856,0.9346,-0.5074,-0.5266,-0.3825,9.2842,-25.2540,-43.8834,46.89878330,-114.04068710,1.40098047,959.99340820,
71.951092,-0.0085,0.2267,0.7427,-1.0436,0.0355,-1.5162,0.2325,0.4156,-0.0022,10.4920,-23.3996,-44.0420,46.89878330,-114.04068710,1.40098047,959.99340820,
72.051566,-0.0679,0.1945,0.6549,-1.5428,-0.0723,-2.9988,0.0245,-0.0793,-0.0098,10.6140,-23.0214,-44.1396,46.89878330,-114.04068710,1.40098047,959.99340820,
72.152054,-0.0446,0.2503,0.7138,-1.4263,0.3702,-2.6846,0.1686,0.0937,0.1520,11.3460,-23.3996,-44.3714,46.89878330,-114.04068710,1.40098047,959.99340820,
72.252183,-0.0752,0.2663,1.3083,-1.4594,0.4174,3.1048,0.2343,0.3604,0.4084,11.6022,-23.9120,-43.8590,46.89878330,-114.04068710,1.40098047,959.99340820,
72.352398,0.0653,0.1388,1.6285,0.2541,-0.6527,5.3739,-0.2785,-0.3516,0.5881,11.7974,-26.6082,-42.4560,46.89878330,-114.04068710,1.40098047,959.99340820,
72.453041,0.0645,0.1913,0.9689,-0.0094,-0.8323,0.2372,0.1232,0.0600,0.8382,9.3818,-29.3288,-41.9802,46.89878330,-114.04068710,1.40098047,959.99340820,
72.553325,0.0407,0.2074,0.5051,-0.1501,-0.6513,-4.2789,-0.2082,0.1986,0.5979,9.6136,-30.1218,-41.7972,46.89878330,-114.04068710,1.40098047,959.99340820,
72.653663,0.0605,0.1681,0.8097,-0.2873,-0.8278,-1.4880,0.2979,-0.5065,0.4034,8.1740,-28.9018,-41.6386,46.89878330,-114.04068710,1.40098047,959.99340820,
72.754199,0.1154,0.2617,0.8383,0.1362,-0.2808,-1.0221,0.3914,-0.1417,-0.1900,5.9414,-30.6830,-40.9310,46.89878330,-114.04068710,1.40098047,959.88354492,
72.854561,0.1448,0.2996,1.0026,0.2345,0.1748,0.9533,-0.1877,0.0854,-0.4099,6.2586,-31.3784,-40.9554,46.89877590,-114.04070470,1.39700627,959.88354492,
72.954785,0.0911,0.0905,1.2809,-0.1667,-1.5276,3.2905,-0.1350,-0.1182,-0.2558,8.2228,-28.2674,-41.9436,46.89877590,-114.04070470,1.39700627,959.88354492,
73.055170,0.2246,0.2688,0.5768,1.5249,0.2232,-3.7066,-0.2219,-0.0392,-0.5352,9.4428,-28.5114,-42.4926,46.89877590,-114.04070470,1.39700627,959.88354492,
73.155631,-0.0237,0.2482,0.6176,-0.7075,0.1176,-3.4321,-0.0909,0.1091,-0.5572,10.9312,-26.7058,-42.2364,46.89877590,-114.04070470,1.39700627,959.88354492,
73.255880,-0.0606,0.3269,1.0868,-0.8449,0.7443,0.9288,0.2274,-0.0476,-0.0799,12.1268,-25.9494,-43.1758,46.89877590,-114.04070470,1.39700627,959.88354492,
73.356457,0.0099,0.4293,1.3213,0.0013,1.1802,3.7166,0.3902,0.5318,0.2635,11.7608,-27.3280,-41.4068,46.89877590,-114.04070470,1.39700627,959.88354492,
73.456947,-0.1267,0.2961,0.9914,-1.0607,-0.0648,0.8860,0.3584,0.1180,-0.0221,13.0662,-29.2800,-40.4186,46.89877590,-114.04070470,1.39700627,959.88354492,
73.557204,-0.0388,0.0801,1.0064,-0.0743,-1.6286,0.5969,-0.3381,0.3994,-0.3889,13.3224,-28.0966,-42.1876,46.89877590,-114.04070470,1.39700627,959.88354492,
73.657315,-0.0016,0.2054,0.6427,0.2890,-0.5323,-3.3695,-0.0248,-0.1016,-0.1490,14.7376,-27.1206,-42.2730,46.89877590,-114.04070470,1.39700627,959.88354492,
73.757753,0.0621,0.2208,0.7834,0.6762,-0.3842,-1.8014,0.0921,-0.2657,-0.1619,13.4078,-27.1572,-41.6264,46.89877590,-114.04070470,1.39700627,959.88354492,
73.857997,0.1287,0.1337,1.3244,0.8981,-0.9294,2.7124,-0.2997,-0.5989,-0.5028,12.1512,-27.3768,-41.4190,46.89876650,-114.04072050,1.35033584,959.88354492,
73.958612,0.2119,0.1775,1.5360,1.5355,-0.1943,4.9888,-0.9688,-0.3713,-0.6861,12.3952,-25.0100,-43.0416,46.89876650,-114.04072050,1.35033584,959.88354492,
74.058878,0.0451,0.2626,0.7625,0.3103,0.4744,-1.5781,0.0799,0.1669,-0.2541,14.3472,-23.3508,-43.7614,46.89876650,-114.04072050,1.35033584,959.88354492,
74.159143,-0.0421,0.2903,0.5355,-0.5556,0.6721,-4.3318,0.1266,-0.1638,-0.1502,14.2618,-23.4362,-42.9074,46.89876650,-114.04072050,1.35033584,959.88354492,
74.259643,-0.0363,0.2820,0.8375,-0.7301,0.5094,-1.4508,0.3885,-0.1889,0.0030,14.3228,-23.7046,-43.3466,46.89876650,-114.04072050,1.35033584,959.88354492,
74.360008,-0.0050,0.2381,1.2564,-0.5043,-0.0120,2.5580,0.2435,0.0248,0.0518,14.0178,-25.2784,-42.5414,46.89876650,-114.04072050,1.35033584,959.88354492,
74.460485,-0.0688,0.1972,1.3564,-0.4007,-0.5188,3.6673,-0.0051,0.0122,0.1785,14.6522,-26.0226,-41.6020,46.89876650,-114.04072050,1.35033584,959.88354492,
74.560862,0.0957,0.2081,0.9270,0.7094,-0.5864,-0.0652,-0.2051,0.0165,0.2658,13.4932,-27.4134,-41.0042,46.89876650,-114.04072050,1.35033584,959.88354492,
74.661107,0.0325,0.2398,0.5172,0.1063,-0.3554,-4.0956,-0.0289,-0.0449,0.2180,12.9198,-27.3036,-41.5288,46.89876650,-114.04072050,1.35033584,959.88354492,
74.761353,0.0774,0.2876,0.7889,0.0215,0.1983,-1.9248,-0.0492,-0.5163,0.0311,11.3704,-27.1206,-42.8952,46.89876650,-114.04072050,1.35033584,959.78179932,
74.861947,0.1077,0.1816,1.2633,0.0213,-0.5789,2.9597,-0.0330,-0.1396,-0.4437,9.1134,-26.2666,-43.3832,46.89875950,-114.04073800,1.43937588,959.78179932,
74.962318,0.2073,0.3213,1.1715,0.8372,0.7530,1.2743,-0.3963,-0.1793,-0.4052,11.7974,-25.2540,-43.0538,46.89875950,-114.04073800,1.43937588,959.78179932,
75.062330,0.0813,0.1522,0.9589,0.1779,-0.8732,0.9927,0.0529,0.2937,-0.1502,12.1390,-23.3874,-43.4198,46.89875950,-114.04073800,1.43937588,959.78179932,
75.162531,0.0467,0.1943,0.6562,0.0009,-0.1433,-3.1357,-0.2187,-0.1934,-0.1961,13.3956,-21.9844,-43.7126,46.89875950,-114.04073800,1.43937588,959.78179932,
75.263231,0.0430,0.2697,0.7918,-0.2133,0.6440,-2.1368,-0.0813,-0.1212,-0.2802,12.4806,-21.2646,-44.1030,46.89875950,-114.04073800,1.43937588,959.78179932,
75.363308,0.0116,0.2514,1.2482,-0.4986,0.5840,2.2258,0.0192,-0.2070,-0.3037,13.2736,-21.0084,-44.3104,46.89875950,-114.04073800,1.43937588,959.78179932,
75.463788,0.1123,0.2059,1.3673,0.5229,0.1794,3.5687,0.0366,-0.0305,-0.0797,12.6636,-21.4354,-44.3226,46.89875950,-114.04073800,1.43937588,959.78179932,
75.564013,0.0732,0.1794,1.0117,-0.1464,-0.4239,0.1333,-0.0665,-0.3302,0.1646,12.7002,-22.1552,-44.1274,46.89875950,-114.04073800,1.43937588,959.78179932,
75.664648,-0.0013,0.1744,0.6062,-0.6505,-0.5025,-3.0437,0.0321,0.1869,0.3001,12.3952,-22.3748,-44.3470,46.89875950,-114.04073800,1.43937588,959.78179932,
75.764809,0.1525,0.3046,0.6065,0.3121,0.8872,-3.7123,-0.3611,-0.6489,-0.0391,10.4432,-21.4842,-44.4202,46.89875950,-114.04073800,1.43937588,959.52972412,
75.865318,0.1331,0.1363,1.2253,-0.5415,-0.4186,2.6667,0.2682,-0.6257,-0.2906,6.7222,-19.6176,-46.0306,46.89875430,-114.04075540,1.37660217,959.52972412,
75.965406,0.1924,0.1764,1.1624,-0.3446,0.1160,1.9865,-0.2488,-0.1658,-0.4201,6.3806,-20.1178,-46.2502,46.89875430,-114.04075540,1.37660217,959.52972412,
76.065894,0.1533,0.0636,1.2325,-0.1483,-1.1890,3.7087,0.2532,0.6798,0.1210,8.9304,-17.0190,-46.6040,46.89875430,-114.04075540,1.37660217,959.52972412,
76.166318,0.0902,0.2102,0.4853,-0.1996,0.2275,-4.4512,0.3410,-0.0828,0.3455,9.9918,-19.6298,-45.5304,46.89875430,-114.04075540,1.37660217,959.52972412,
76.266871,0.1195,0.2207,0.7152,-0.3130,0.3247,-3.0252,-0.1349,-0.3435,-0.1494,8.6498,-19.7640,-45.0912,46.89875430,-114.04075540,1.37660217,959.52972412,
76.367237,0.0665,0.2737,1.0746,-0.6677,0.5624,1.0153,0.1013,0.2910,-0.1919,8.0520,-19.8494,-45.8354,46.89875430,-114.04075540,1.37660217,959.52972412,
76.467815,0.1186,0.4546,1.2120,-0.4927,3.0624,2.7146,-0.2931,-0.1865,0.2452,8.3814,-20.3618,-46.0672,46.89875430,-114.04075540,1.37660217,959.52972412,
76.568862,-0.0625,0.0120,1.2367,-3.0047,-1.7905,4.0970,0.4390,0.2581,0.9207,5.8438,-18.5318,-46.3112,46.89875430,-114.04075540,1.37660217,959.52972412,
76.669279,0.1532,0.0475,0.8172,-0.1435,-1.2964,-1.0277,0.1303,0.2738,0.5279,5.0630,-20.0568,-45.2864,46.89875430,-114.04075540,1.37660217,959.52972412,
76.769704,0.1267,0.1602,0.7139,-0.8337,-0.3296,-2.9931,0.2341,-0.4968,0.3043,4.8312,-21.9966,-44.8106,46.89875430,-114.04075540,1.37660217,959.52972412,
76.869960,0.0343,0.3220,1.0720,-1.2800,0.8557,0.6255,-0.0645,-0.2976,0.1654,2.8548,-22.5700,-44.9204,46.89874750,-114.04077570,1.49069548,959.52972412,
76.970535,0.0466,0.0998,1.8447,-1.5877,-0.4771,7.8027,-0.3199,0.4602,0.3355,0.1586,-21.3988,-45.3962,46.89874750,-114.04077570,1.49069548,959.52972412,
77.070483,-0.1384,-0.0324,1.2718,-3.2387,-2.1294,3.0866,1.0183,0.3367,1.4565,2.1228,-23.5460,-44.2006,46.89874750,-114.04077570,1.49069548,959.52972412,
77.170967,-0.1042,-0.0352,0.8303,-1.5300,-2.3047,-1.1123,0.8781,0.9463,1.8884,1.8056,-29.3776,-41.1872,46.89874750,-114.04077570,1.49069548,959.52972412,
77.271655,-0.1364,-0.0164,0.7567,-1.4191,-2.6827,-1.8638,0.7855,1.1758,1.9945,0.5124,-32.6106,-40.1014,46.89874750,-114.04077570,1.49069548,959.52972412,
77.371643,-0.1552,0.0867,0.7772,-1.2539,-2.3601,-1.8779,0.4839,1.2183,2.0987,-0.8296,-35.9900,-36.7952,46.89874750,-114.04077570,1.49069548,959.52972412,
77.471919,0.2253,0.0761,1.3938,2.3815,-2.6333,4.5444,0.2578,0.9868,1.9723,-4.4042,-36.2706,-36.5634,46.89874750,-114.04077570,1.49069548,959.52972412,
77.572361,0.3158,0.1685,0.9664,3.6594,-1.6943,0.9128,-0.2640,0.2802,1.1482,-6.5758,-35.6850,-37.1612,46.89874750,-114.04077570,1.49069548,959.52972412,
77.672871,0.1390,0.1020,0.9507,0.8568,-0.9099,0.0963,-0.4610,0.2430,0.1320,-7.0882,-33.1230,-39.1010,46.89874750,-114.04077570,1.49069548,959.52972412,
77.773144,-0.0320,0.2043,0.7696,-0.5891,0.4523,-2.3421,-0.2447,-0.1110,-0.1524,-6.4782,-31.3296,-39.5890,46.89874750,-114.04077570,1.49069548,959.47888184,
77.873350,0.0401,0.3081,0.8733,-0.2538,1.3620,-1.3872,0.0737,-0.1134,-0.0641,-7.0760,-31.4028,-40.5406,46.89873510,-114.04078990,1.80461788,959.47888184,
77.973528,0.0469,0.2258,1.2031,-0.1346,0.7138,1.6209,-0.1581,-0.5636,-0.2897,-7.8690,-30.9148,-39.2474,46.89873510,-114.04078990,1.80461788,959.47888184,
78.074251,0.1587,0.1860,1.2675,0.2461,0.3998,1.9594,-0.4783,-0.2624,-0.2566,-9.4184,-32.2690,-38.9546,46.89873510,-114.04078990,1.80461788,959.47888184,
78.174258,-0.0215,0.1989,0.8743,-1.2216,0.0489,-0.3727,-0.0042,0.2858,-0.0375,-8.1008,-31.0612,-40.4186,46.89873510,-114.04078990,1.80461788,959.47888184,
78.274526,-0.0324,0.2722,0.6383,-1.1434,0.9191,-3.4134,-0.0689,0.1285,0.0135,-7.3810,-30.5122,-40.0892,46.89873510,-114.04078990,1.80461788,959.47888184,
78.374757,0.1013,0.2847,0.8986,-0.1018,1.2519,-1.2116,0.0088,-0.1419,0.0731,-8.5278,-30.7074,-39.1254,46.89873510,-114.04078990,1.80461788,959.47888184,
78.475440,0.1154,0.2451,1.1434,-0.2838,0.8051,1.0630,0.1094,-0.1297,0.0750,-8.9670,-31.4028,-39.3572,46.89873510,-114.04078990,1.80461788,959.47888184,
78.575728,0.0504,0.0726,1.4025,-0.1748,-0.8352,4.0424,-0.0455,-0.0971,-0.0696,-9.4794,-31.8176,-39.1498,46.89873510,-114.04078990,1.80461788,959.47888184,
78.676491,0.0680,0.1602,0.9528,-0.5863,-0.2094,0.1832,-0.3177,0.2314,-0.0291,-9.5648,-31.5614,-39.3572,46.89873510,-114.04078990,1.80461788,959.47888184,
78.776882,-0.0033,0.1972,0.7069,-0.9440,0.3421,-2.9449,-0.2842,0.0314,-0.0397,-8.0764,-29.5850,-40.3698,46.89873510,-114.04078990,1.80461788,959.43780518,
78.877803,0.0863,0.1956,0.9079,-0.0825,0.4494,-0.8206,0.1364,0.0140,-0.0283,-8.3326,-29.1580,-40.3576,46.89872010,-114.04079050,1.27942801,959.43780518,
78.977564,0.0993,0.3066,1.0339,-0.3809,1.0077,-0.2957,0.3097,-0.2541,-0.1098,-8.0642,-30.6830,-40.0892,46.89872010,-114.04079050,1.27942801,959.43780518,
79.078176,0.2348,0.2378,0.9793,0.5239,0.1009,-0.0937,-0.1399,-0.0832,-0.2400,-7.5884,-32.2568,-38.8570,46.89872010,-114.04079050,1.27942801,959.43780518,
79.178492,0.0911,0.1761,0.9509,0.0004,-0.7175,0.8884,-0.0869,0.0236,-0.0447,-6.7222,-32.0006,-39.8208,46.89872010,-114.04079050,1.27942801,959.43780518,
79.278934,0.0479,0.2182,0.8574,-0.3380,0.1856,-0.9666,-0.1903,0.0589,-0.1317,-6.0878,-29.7558,-40.8212,46.89872010,-114.04079050,1.27942801,959.43780518,
79.378967,0.0336,0.2536,0.8735,-0.6041,0.7249,-1.6647,0.0879,-0.1311,-0.0597,-6.4050,-30.1462,-40.6138,46.89872010,-114.04079050,1.27942801,959.43780518,
79.479504,0.0561,0.2892,0.9833,-0.3340,0.3466,0.4617,0.8110,0.1347,0.2335,-6.3074,-31.7688,-39.3816,46.89872010,-114.04079050,1.27942801,959.43780518,
79.579854,0.1342,0.3314,1.0220,-0.3003,0.4751,0.3750,0.2146,0.0427,0.3441,-6.3928,-34.6602,-37.0270,46.89872010,-114.04079050,1.27942801,959.43780518,
79.680561,0.0303,0.1239,1.1664,-0.6044,-1.3574,1.8962,-0.2550,-0.0684,0.1161,-7.4176,-33.9648,-38.0640,46.89872010,-114.04079050,1.27942801,959.43780518,
79.781266,0.0047,0.1842,0.8313,-0.6275,-0.9262,-0.7514,0.1824,0.3545,0.2522,-6.9540,-34.2698,-37.6492,46.89872010,-114.04079050,1.27942801,959.36785889,
79.881794,0.0552,0.2802,0.7001,-0.1716,0.3026,-3.3779,-0.0929,-0.0480,-0.0644,-6.6002,-34.7700,-37.1368,46.89870670,-114.04078630,1.41761494,959.36785889,
79.988931,-0.0109,0.3459,0.8076,-0.3370,-0.5231,-0.7986,0.3184,0.1696,-0.1697,-6.6856,-35.7826,-37.2710,46.89870670,-114.04078630,1.41761494,959.36785889,
80.088432,0.0503,0.3206,1.2251,0.0860,-0.3007,2.4018,-0.0661,-0.0464,-0.2891,-6.1732,-35.6240,-36.3194,46.89870670,-114.04078630,1.41761494,959.36785889,
80.189490,0.1277,0.2838,1.1318,0.4106,0.4301,1.8713,-0.5197,-0.0550,-0.3556,-4.9776,-33.7696,-36.9050,46.89870670,-114.04078630,1.41761494,959.36785889,
80.288856,0.0492,0.2906,0.8326,-0.2555,0.1491,-0.0744,-0.1857,0.0814,-0.0809,-4.9776,-33.3426,-38.5886,46.89870670,-114.04078630,1.41761494,959.36785889,
80.385268,0.0217,0.3228,0.6967,-0.0630,0.7404,-2.4596,0.0097,0.0259,-0.1310,-4.1480,-32.6106,-38.3690,46.89870670,-114.04078630,1.41761494,959.36785889,
80.486103,0.0453,0.3361,0.8606,-0.3423,0.6700,-1.2987,0.3239,-0.0050,0.0545,-4.5262,-33.8306,-37.8688,46.89870670,-114.04078630,1.41761494,959.36785889,
80.586271,0.0082,0.3378,1.2267,-0.3608,0.4048,2.1201,0.1990,0.0180,0.1028,-4.8556,-34.4040,-37.4540,46.89870670,-114.04078630,1.41761494,959.36785889,
80.686743,-0.0630,0.2545,1.0303,-0.3290,-0.7918,3.9780,0.6675,0.2342,0.1775,-4.9898,-35.1360,-36.6244,46.89870670,-114.04078630,1.41761494,959.36785889,
80.786987,0.0257,0.1770,1.0219,0.0101,-0.8014,1.0971,-0.3192,0.2146,0.0044,-5.8438,-34.5260,-38.1982,46.89870670,-114.04078630,1.41761494,959.33666992,
80.887606,0.0401,0.2278,0.7470,-0.1783,-0.3122,-2.1063,-0.0257,-0.1474,0.0610,-5.0264,-33.9892,-38.1860,46.89869460,-114.04078650,1.21392536,959.33666992,
80.987730,0.1029,0.2515,0.8546,0.0582,-0.3505,-0.7079,0.2740,-0.3348,-0.0474,-6.2708,-34.0990,-37.6492,46.89869460,-114.04078650,1.21392536,959.33666992,
81.087939,0.1468,0.2968,0.9001,0.0056,-0.1261,-0.8482,0.0698,-0.5516,-0.4744,-7.7348,-35.7094,-36.9416,46.89869460,-114.04078650,1.21392536,959.33666992,
81.188239,0.2104,0.2186,1.1931,0.3555,0.3609,1.7190,-0.8967,-0.1181,-0.9135,-6.0268,-34.6236,-37.6736,46.89869460,-114.04078650,1.21392536,959.33666992,
81.288783,0.0319,0.3191,0.8965,-0.4021,0.8126,-0.1526,0.0905,-0.0124,-0.5948,-2.1228,-33.6842,-38.3080,46.89869460,-114.04078650,1.21392536,959.33666992,
81.389071,0.0123,0.2569,0.8980,0.1302,0.2328,-0.6530,-0.1955,0.0250,-0.2900,-0.5246,-32.8790,-38.7228,46.89869460,-114.04078650,1.21392536,959.33666992,
81.489539,0.0052,0.2918,0.8287,-0.6098,0.5366,-1.8770,0.0638,-0.2279,0.1920,-1.3176,-32.9644,-39.1376,46.89869460,-114.04078650,1.21392536,959.33666992,
81.589845,0.0755,0.3945,0.8604,0.0188,1.0023,-1.0582,0.2239,0.0037,0.3123,-2.1472,-33.6964,-39.3694,46.89869460,-114.04078650,1.21392536,959.33666992,
81.690329,0.1211,0.4193,1.0719,0.3654,0.6604,2.0012,0.2421,0.1697,0.1925,-3.3550,-34.5504,-38.6374,46.89869460,-114.04078650,1.21392536,959.33666992,
81.790507,0.1066,0.2659,1.0197,0.3823,-0.6640,3.5016,0.5807,0.4702,0.0889,-4.1968,-34.3552,-38.2104,46.89869460,-114.04078650,1.21392536,959.20141602,
81.891000,-0.0043,0.1347,0.9920,-0.5470,-1.2312,1.1334,0.0187,0.2033,0.0287,-3.3306,-34.1844,-38.9546,46.89868470,-114.04078760,1.13369286,959.20141602,
81.991311,0.0190,0.2468,0.8613,-0.0817,0.1956,-1.4789,0.1887,-0.1709,0.0401,-3.5502,-34.5626,-38.6374,46.89868470,-114.04078760,1.13369286,959.20141602,
82.092340,0.1603,0.3478,0.7803,-0.0717,0.2021,-1.1105,0.4440,-1.1003,0.2610,-5.7706,-35.0628,-37.7956,46.89868470,-114.04078760,1.13369286,959.20141602,
82.192343,0.2052,0.3267,1.0204,-0.0930,0.8515,-0.1069,-0.1533,-0.1774,-0.0896,-7.9666,-35.2702,-36.5024,46.89868470,-114.04078760,1.13369286,959.20141602,
82.299967,0.2608,0.2037,1.3137,1.3929,-0.1730,2.7992,-0.7516,0.5157,-0.2518,-6.6612,-35.2458,-38.0030,46.89868470,-114.04078760,1.13369286,959.20141602,
82.392809,0.1651,0.2440,0.9144,0.5113,0.0494,0.0055,0.0377,0.0343,-0.0023,-3.5014,-34.0990,-38.5276,46.89868470,-114.04078760,1.13369286,959.20141602,
82.500364,0.0359,0.2523,0.7140,-0.2442,0.0002,-2.1262,0.2812,-0.0348,0.0506,-2.6718,-34.1234,-39.6988,46.89868470,-114.04078760,1.13369286,959.20141602,
82.601086,0.0461,0.3274,0.8461,-0.2478,0.7251,-1.3204,-0.0277,-0.0870,-0.0466,-3.5258,-34.5504,-37.5760,46.89868470,-114.04078760,1.13369286,959.20141602,
82.700616,0.0378,0.3520,0.9717,-0.0545,0.8345,0.3480,0.3804,0.1335,-0.0238,-2.4522,-34.0868,-38.6374,46.89868470,-114.04078760,1.13369286,959.16094971,
82.800980,0.1749,0.4220,1.1796,1.1054,1.2332,2.0182,-0.0393,-0.0296,-0.0469,-3.6600,-36.2950,-37.3076,46.89867650,-114.04079020,1.22609580,959.16094971,
82.901310,-0.1115,0.2899,0.8212,-1.0977,-0.1871,-0.0096,0.5245,0.5144,0.0712,-2.6840,-36.1852,-37.3198,46.89867650,-114.04079020,1.22609580,959.16094971,
83.000896,-0.0027,0.1242,1.0965,-0.4436,-1.3846,1.4171,-0.3171,0.0274,0.2907,-3.9650,-35.2336,-37.6980,46.89867650,-114.04079020,1.22609580,959.16094971,
83.093991,0.0873,0.2357,0.8201,0.3501,-0.1867,-1.5059,-0.1586,-0.0111,0.3996,-4.5872,-34.5748,-37.8932,46.89867650,-114.04079020,1.22609580,959.16094971,
83.194088,0.0717,0.2114,0.9910,0.1607,0.0122,-0.5833,-0.2563,-0.2052,0.0878,-6.6124,-33.2450,-38.8936,46.89867650,-114.04079020,1.22609580,959.16094971,
83.294789,0.1217,0.2818,0.9872,0.3643,0.4818,0.1156,0.0497,-0.1522,-0.2077,-7.4176,-33.6110,-38.9058,46.89867650,-114.04079020,1.22609580,959.16094971,
83.395327,0.1616,0.2795,1.0090,0.5291,0.2139,1.4523,0.1269,0.3759,-0.3315,-5.2948,-33.6476,-38.6008,46.89867650,-114.04079020,1.22609580,959.16094971,
83.495380,0.1949,0.1084,1.2989,1.6115,-0.4923,3.1739,-0.0824,0.0573,-0.5701,-3.0012,-32.3300,-39.6378,46.89867650,-114.04079020,1.22609580,959.16094971,
83.595631,0.0990,0.2399,0.6789,0.5132,-0.3173,-1.4544,0.5581,0.0883,0.0955,-0.8662,-34.4772,-39.1864,46.89867650,-114.04079020,1.22609580,959.16094971,
83.696052,0.0150,0.2608,0.7026,0.0853,0.1092,-2.8848,0.0567,-0.1769,-0.0942,-0.6588,-34.5382,-38.6618,46.89867650,-114.04079020,1.22609580,959.16094971,
83.796242,0.0462,0.2695,0.9650,0.2477,0.4825,-1.0649,-0.2622,-0.2132,-0.0893,-1.5006,-34.1722,-38.6496,46.89867650,-114.04079020,1.22609580,959.15167236,
83.896304,-0.0072,0.4673,0.7842,-0.2511,1.4931,-1.6608,0.0057,-0.0455,0.2053,-0.7564,-34.3674,-38.8692,46.89866690,-114.04079200,1.16780508,959.15167236,
83.996539,0.0527,0.3594,1.0739,0.3232,1.2896,1.7411,-0.2509,-0.0621,0.1159,-1.8300,-33.3060,-39.6744,46.89866690,-114.04079200,1.16780508,959.15167236,
84.096711,-0.0564,0.2308,0.8654,-0.8382,-0.6649,1.0504,0.4522,0.2677,0.4313,-2.6718,-33.1962,-38.8204,46.89866690,-114.04079200,1.16780508,959.15167236,
84.197167,0.0025,0.1546,0.9443,-0.3398,-0.9475,-0.0473,-0.0342,0.0162,0.3939,-2.9036,-33.5988,-39.2596,46.89866690,-114.04079200,1.16780508,959.15167236,
84.297439,0.0624,0.2244,0.8110,0.0546,-0.5297,-0.8857,0.1745,0.0615,0.4763,-4.9288,-33.7208,-39.3450,46.89866690,-114.04079200,1.16780508,959.15167236,
84.397904,0.0719,0.2494,0.8078,0.2975,-0.1411,-1.5737,-0.0604,0.0178,0.1397,-5.6730,-33.5988,-38.6008,46.89866690,-114.04079200,1.16780508,959.15167236,
