# tool=multi_record
# schema_version=2
# sensors=accelerometer|linear_acceleration|gyroscope|magnetometer|orientation|gps
# Inertial correction: sensor=g_force; operation=add; unit=m/s^2; x=-0.10726921; y=-0.2757522; z=0.038988113
# Inertial correction: sensor=linear_acceleration; operation=add; unit=m/s^2; x=0.0; y=0.0; z=0.0
# Inertial correction: sensor=gyroscope; operation=add; unit=rad/s; x=0.0; y=0.0; z=0.0
time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),Altitude (m),
51.763912,-0.0117,0.2113,0.6841,-0.0270,0.7395,-2.9891,0.0514,0.0606,0.0511,11.5290,2.1716,-47.4458,315.3842,-9.2774,0.0171,46.89614910,-114.03446970,1.29235590,956.99792480,
51.864220,0.0187,0.2495,0.8713,0.2631,1.0978,-1.2080,0.0979,0.0040,0.0686,11.7974,1.9276,-47.5556,315.1289,-9.5763,-0.0386,46.89614910,-114.03446970,1.29235590,956.99792480,
51.964455,-0.0224,0.2539,1.0656,-0.1196,0.9053,0.8843,0.2615,0.1557,0.0926,12.1390,1.4152,-47.5800,314.6990,-11.2810,-0.3051,46.89614910,-114.03446970,1.29235590,957.02508545,
52.064854,-0.0005,0.0602,1.5013,0.6713,-0.9373,5.2562,0.0154,0.1474,-0.1082,12.4806,0.8174,-47.0676,314.4925,-10.5579,-0.5670,46.89616010,-114.03448040,1.33042359,957.02508545,
52.165158,-0.0406,0.0820,1.0073,-0.1746,-0.7717,0.4279,-0.1710,-0.0768,0.0994,12.2732,0.5246,-46.7504,314.1975,-10.8486,-0.3905,46.89616010,-114.03448040,1.33042359,957.02508545,
52.265453,-0.0501,0.1446,0.7469,-0.2828,-0.0623,-2.1653,-0.0596,0.1144,0.1600,11.9804,1.6836,-46.9334,313.3561,-9.8985,-0.3511,46.89616010,-114.03448040,1.33042359,957.02508545,
52.365741,0.0121,0.1628,0.8788,0.1406,0.1836,-1.1170,0.0321,-0.1523,0.1214,11.6754,1.3786,-46.6162,312.4253,-9.8915,0.4789,46.89616010,-114.03448040,1.33042359,957.02508545,
52.465955,0.0630,0.2205,1.1099,0.5214,0.6640,0.9375,0.0705,-0.1194,-0.1372,11.4070,0.4270,-46.9578,312.4137,-10.2710,1.1939,46.89616010,-114.03448040,1.33042359,957.02508545,
52.566434,0.0693,0.1384,1.2130,0.5343,-0.1242,2.0530,-0.3399,-0.1386,-0.3093,11.6144,0.6344,-46.9578,313.7485,-10.5820,1.2301,46.89616010,-114.03448040,1.33042359,957.02508545,
52.666989,0.0537,0.0927,1.0124,0.5399,-0.4650,0.2256,-0.0499,-0.0733,0.0445,11.5046,1.8056,-47.2384,314.3606,-9.6656,0.5922,46.89616010,-114.03448040,1.33042359,957.02508545,
52.767388,0.0693,0.1463,0.8855,0.5722,0.1719,-0.9543,0.0262,0.0721,0.0784,11.0166,2.4278,-45.8354,313.9766,-8.8785,1.3632,46.89616010,-114.03448040,1.33042359,957.02508545,
52.868022,0.0273,0.2337,0.7661,0.2392,0.9126,-2.2123,0.2260,0.0839,-0.0416,11.8340,1.8666,-45.8598,313.7524,-9.6094,0.7961,46.89616010,-114.03448040,1.33042359,957.02508545,
52.967966,-0.0011,0.2121,1.0106,0.0481,0.5135,0.2148,0.1485,0.0932,-0.1209,12.4440,1.2932,-46.2014,314.1890,-10.8265,0.3295,46.89616010,-114.03448040,1.33042359,957.04357910,
53.068414,0.0603,0.0985,1.3457,0.5893,-0.4359,3.3742,-0.3607,-0.2075,0.0452,12.6514,1.4030,-46.0916,314.2337,-10.4836,0.3154,46.89617200,-114.03449230,1.41493189,957.04357910,
53.169091,-0.0436,0.1594,0.9064,-0.4953,-0.1233,-0.7842,0.2623,-0.3641,0.2616,12.5050,0.6588,-45.6890,313.3442,-11.5283,0.8548,46.89617200,-114.03449230,1.41493189,957.04357910,
53.269545,0.0420,0.1245,0.9851,0.1731,-0.4454,0.0221,-0.1332,0.0248,-0.0435,11.6022,0.0366,-44.9570,312.6661,-11.3933,2.2051,46.89617200,-114.03449230,1.41493189,957.04357910,
53.369789,0.0050,0.1911,0.7486,-0.1222,0.2027,-2.3396,0.0075,-0.0356,-0.0671,12.0902,0.2440,-45.7988,312.7542,-11.4717,1.5247,46.89617200,-114.03449230,1.41493189,957.04357910,
53.470112,0.0058,0.1972,0.9049,-0.0534,0.1658,-0.7457,0.1395,-0.0193,-0.1612,12.0292,0.5368,-44.8350,313.3499,-11.6731,1.5658,46.89617200,-114.03449230,1.41493189,957.04357910,
53.570455,0.0032,0.2185,1.2316,0.0223,0.3210,2.3476,-0.1298,0.1372,-0.2129,11.5900,0.8662,-44.1884,314.2456,-11.6281,1.7244,46.89617200,-114.03449230,1.41493189,957.04357910,
53.670718,0.0318,0.0482,1.3408,0.5047,-0.9543,3.8967,-0.1992,0.6162,-0.1121,11.5656,2.8792,-44.2372,315.0443,-9.9652,1.7534,46.89617200,-114.03449230,1.41493189,957.04357910,
53.771027,0.0807,0.1243,0.9598,0.8028,-0.1517,-0.1722,-0.0296,0.1554,-0.0030,12.2488,2.9524,-44.2372,314.6978,-9.6298,0.8715,46.89617200,-114.03449230,1.41493189,957.04357910,
53.871293,0.0136,0.2127,0.7382,0.1658,0.6341,-2.4731,0.0276,0.1959,-0.0719,12.5416,2.8182,-43.2856,314.6401,-10.0114,0.3298,46.89617200,-114.03449230,1.41493189,957.04357910,
53.971495,-0.0282,0.1802,0.8878,-0.0269,0.2554,-1.0259,0.2182,0.2297,0.0907,14.2496,2.2814,-42.4682,314.8624,-10.3646,-1.0364,46.89617200,-114.03449230,1.41493189,957.05163574,
54.078246,-0.0089,0.2668,0.9988,0.3902,0.7271,0.0541,0.3600,0.0280,0.2355,15.0426,1.4518,-42.5048,313.2823,-12.5777,-2.3848,46.89618180,-114.03450290,1.17652655,957.05163574,
54.178146,0.0004,0.0182,1.5853,0.8841,-1.3524,5.4367,-0.3473,-0.2584,-0.0476,15.3720,0.9272,-42.9440,312.5969,-11.8367,-1.4819,46.89618180,-114.03450290,1.17652655,957.05163574,
54.278361,-0.1041,0.1037,0.9340,-0.6555,-0.5765,-0.3108,-0.3351,-0.1227,0.1759,14.2374,2.0984,-42.0534,311.9715,-11.5196,-0.5275,46.89618180,-114.03450290,1.17652655,957.05163574,
54.378431,-0.0431,0.1076,0.8185,-0.4681,-0.3890,-1.5768,-0.1735,-0.1158,0.3342,14.1398,3.1964,-41.8094,310.5955,-9.4763,0.3927,46.89618180,-114.03450290,1.17652655,957.05163574,
54.472219,0.0795,0.1821,0.9008,0.5614,0.5500,-1.0122,-0.1121,-0.1642,0.1084,13.1272,2.5376,-41.9192,309.2170,-8.9667,1.4368,46.89618180,-114.03450290,1.17652655,957.05163574,
54.572782,0.0828,0.2077,0.9810,0.4453,0.8427,-0.6126,0.0085,-0.1568,-0.3255,12.8222,3.5136,-41.8948,309.8234,-9.4718,2.1175,46.89618180,-114.03450290,1.17652655,957.05163574,
54.673030,0.0546,0.1644,1.0070,0.1099,0.2920,0.3176,0.1124,0.0294,-0.4032,12.0536,3.4404,-41.4678,312.1161,-9.9584,2.1390,46.89618180,-114.03450290,1.17652655,957.05163574,
54.773508,0.0700,0.0882,1.0789,0.5788,-0.5086,0.8424,-0.0591,-0.0002,-0.2591,12.2488,4.6482,-41.4312,314.2133,-9.5841,1.3818,46.89618180,-114.03450290,1.17652655,957.05163574,
54.873583,0.0387,0.1105,0.8889,0.3284,-0.2733,-0.7551,-0.0301,0.0655,-0.0300,12.3952,5.0386,-40.8822,314.9725,-9.0888,1.0383,46.89618180,-114.03450290,1.17652655,957.05163574,
54.973870,0.0346,0.1942,0.7398,0.1281,0.6195,-2.9582,-0.0771,-0.0436,0.0957,12.1512,4.2944,-40.3820,314.8123,-9.4416,0.7693,46.89618180,-114.03450290,1.17652655,957.05163574,
55.074055,0.0196,0.1994,0.9506,0.2484,0.4180,-0.4559,0.3573,0.1146,0.1732,12.1634,4.3798,-40.2722,314.1904,-10.0397,0.6782,46.89619060,-114.03451310,1.11104381,957.05163574,
55.174477,0.0181,0.2813,1.1305,0.1374,1.0921,1.5907,0.0179,-0.0507,0.0829,12.2610,3.2086,-40.1990,313.3192,-11.5849,0.9466,46.89619060,-114.03451310,1.11104381,957.05163574,
55.274678,-0.0398,0.1183,0.9649,-0.7410,-0.5804,0.1733,0.1729,-0.0595,0.1605,12.6880,3.7088,-40.0770,313.3421,-10.9327,1.4554,46.89619060,-114.03451310,1.11104381,957.05163574,
55.375036,-0.0138,0.1203,0.8934,-0.2429,-0.3443,-0.8704,-0.0759,0.1116,0.1225,12.1756,4.4896,-39.8452,312.7804,-10.2880,1.4956,46.89619060,-114.03451310,1.11104381,957.05163574,
55.475923,-0.0151,0.1741,0.7983,-0.2988,0.2576,-2.0304,-0.0203,-0.0653,0.1305,12.0780,4.1236,-39.1010,311.8306,-10.3773,1.2392,46.89619060,-114.03451310,1.11104381,957.05163574,
55.575769,0.0627,0.1528,0.9874,0.4448,0.0430,-0.0735,0.0914,0.0458,0.0025,11.8828,4.1846,-39.3206,311.3424,-10.2148,1.5984,46.89619060,-114.03451310,1.11104381,957.05163574,
55.675963,0.0815,0.1406,1.1711,0.7022,-0.0236,0.9138,-0.1322,-0.1169,-0.2096,11.4924,3.8064,-38.1616,311.7404,-11.0783,1.6235,46.89619060,-114.03451310,1.11104381,957.05163574,
55.776319,0.0759,0.0833,1.3234,0.8357,-0.8525,3.0420,-0.2218,0.1802,-0.1553,10.9190,3.9162,-38.4666,312.9199,-10.7804,1.7143,46.89619060,-114.03451310,1.11104381,957.05163574,
55.876817,0.0311,0.1104,1.0567,0.2207,-0.4044,0.8476,-0.0567,0.0063,-0.0472,10.9800,4.4896,-37.6004,313.4012,-10.3684,1.5245,46.89619060,-114.03451310,1.11104381,957.05163574,
55.976712,0.0131,0.1855,0.7412,0.0539,0.2091,-2.1574,0.1406,0.1247,-0.0059,10.5286,3.6112,-37.8322,313.4859,-10.6616,1.2695,46.89619060,-114.03451310,1.11104381,957.05163574,
56.077249,-0.0021,0.1848,0.8448,-0.0618,0.3121,-1.7118,-0.0641,0.0784,0.0244,10.8702,4.1236,-37.1856,313.3905,-11.1035,0.5273,46.89620040,-114.03452170,1.20931387,957.05163574,
56.177521,0.0401,0.2129,1.0541,0.5032,0.2289,0.3612,0.2913,0.0138,0.1689,11.8950,3.4282,-36.1486,312.6165,-11.7743,-0.1654,46.89620040,-114.03452170,1.20931387,957.05163574,
56.277692,0.1464,0.0774,1.2811,1.5154,-0.8046,2.4649,-0.3556,-0.2467,0.0655,12.2366,3.0012,-36.2706,311.6249,-12.1983,0.0752,46.89620040,-114.03452170,1.20931387,957.05163574,
56.378101,-0.0074,0.1290,1.0061,0.0047,-0.3857,-0.1027,-0.4135,-0.1706,0.1426,12.1634,3.1842,-36.1608,311.0056,-12.0048,0.3118,46.89620040,-114.03452170,1.20931387,957.05163574,
56.478495,-0.0218,0.1217,0.8819,-0.1829,-0.3367,-1.0192,-0.1915,0.0016,0.1766,11.1874,4.0870,-35.9168,310.0310,-10.5323,0.8303,46.89620040,-114.03452170,1.20931387,957.05163574,
56.578474,0.0584,0.1713,0.8927,0.4601,0.2609,-1.0454,-0.2121,-0.0744,0.0610,11.5534,3.9406,-35.9168,309.0684,-9.8413,1.4063,46.89620040,-114.03452170,1.20931387,957.05163574,
56.678932,0.0330,0.1771,0.9396,0.1620,0.3673,-0.4494,0.1483,0.1164,0.0742,11.4070,4.3920,-35.5874,308.9068,-9.3071,1.7804,46.89620040,-114.03452170,1.20931387,957.05163574,
56.779067,0.1021,0.0990,1.2884,0.7872,-0.4485,2.8072,0.0384,-0.0646,-0.0883,11.1508,4.3920,-34.3186,308.9452,-9.7365,2.4241,46.89620040,-114.03452170,1.20931387,957.05163574,
56.879599,0.0502,0.0564,1.2754,0.0664,-0.9032,2.9409,-0.0117,0.0609,0.0439,10.9556,4.7092,-35.5752,309.5916,-9.8214,3.4026,46.89620040,-114.03452170,1.20931387,957.05163574,
56.979705,0.0194,0.1134,1.0168,-0.2803,-0.2706,0.2631,-0.2654,-0.0241,-0.0175,10.1138,4.8190,-34.7212,309.4458,-9.8397,3.6111,46.89620040,-114.03452170,1.20931387,957.05224609,
57.081308,0.0584,0.1708,0.8450,0.1425,0.3825,-1.3644,-0.0544,0.2056,0.0297,10.4920,5.6120,-33.8428,309.1275,-9.0068,3.2388,46.89620950,-114.03453010,1.25483584,957.05224609,
57.181228,0.0650,0.2323,0.8135,0.2823,1.0558,-1.7984,-0.1436,-0.0258,-0.0138,10.1382,5.7706,-32.7814,308.8865,-8.8811,2.5017,46.89620950,-114.03453010,1.25483584,957.05224609,
57.281945,0.0869,0.2004,0.9305,0.3120,0.6034,-0.3156,0.6648,-0.0395,0.1517,9.4794,4.6970,-32.5984,308.9820,-9.2437,3.7164,46.89620950,-114.03453010,1.25483584,957.05224609,
57.382115,-0.0961,0.2040,1.0075,-1.5156,0.5139,0.4140,0.2326,0.2264,0.1903,9.8332,4.1968,-32.2934,308.5250,-11.3988,3.5632,46.89620950,-114.03453010,1.25483584,957.05224609,
57.482506,0.0656,0.1413,0.9916,0.0559,-0.4416,0.2566,0.1779,-0.0665,0.2912,9.8942,2.5498,-32.3422,307.3997,-11.9450,2.8955,46.89620950,-114.03453010,1.25483584,957.05224609,
57.582830,-0.0002,0.1325,0.9455,-0.2983,-0.3579,-0.3675,-0.2271,0.2064,-0.0588,10.0894,3.4160,-31.0368,307.0655,-11.3889,2.9088,46.89620950,-114.03453010,1.25483584,957.05224609,
57.683063,-0.0272,0.1961,0.8951,-0.5785,0.3410,-0.9520,-0.0389,-0.0846,0.1335,10.3822,4.5628,-30.4756,306.6982,-10.8540,2.2414,46.89620950,-114.03453010,1.25483584,957.05224609,
57.783453,0.0000,0.1478,1.0636,-0.4161,-0.1193,0.7982,0.1677,-0.1149,0.1575,9.9430,3.8796,-30.3902,306.1089,-10.7167,3.1043,46.89620950,-114.03453010,1.25483584,957.05224609,
57.883689,0.0353,0.2438,1.0855,-0.1403,0.5243,1.1347,0.1978,-0.1245,0.0933,10.5530,3.0378,-29.9998,305.2954,-11.9410,4.2247,46.89620950,-114.03453010,1.25483584,957.05224609,
57.983834,0.0891,0.1240,1.0179,0.1999,-0.5619,0.5685,0.1114,0.1499,0.2550,10.5286,2.7450,-30.4268,304.3767,-12.0782,4.3712,46.89620950,-114.03453010,1.25483584,957.04644775,
58.085334,0.0767,0.1185,1.0008,0.1786,-0.4659,0.1447,-0.2220,0.1363,0.4043,11.7486,3.6112,-30.1950,302.4615,-11.1372,3.9193,46.89621740,-114.03453930,1.25379026,957.04644775,
58.184991,0.0302,0.1704,0.7925,-0.0624,0.1398,-2.0547,-0.0395,0.3118,0.5184,12.1146,3.5380,-31.0490,299.7153,-10.7136,2.7633,46.89621740,-114.03453930,1.25379026,957.04644775,
58.285294,0.0908,0.1742,0.9401,0.7852,0.1054,-0.5655,0.2352,0.2445,0.4920,13.9202,2.1838,-30.8904,296.3088,-11.0636,1.8265,46.89621740,-114.03453930,1.25379026,957.04644775,
58.385853,0.0662,0.2124,1.1047,0.4255,0.2258,0.7955,0.0541,0.1223,0.3537,14.3228,0.6222,-33.1718,293.6952,-12.4194,1.2942,46.89621740,-114.03453930,1.25379026,957.04644775,
58.487094,-0.1116,0.0394,1.3022,-1.1140,-1.3246,3.3679,0.3523,0.1619,0.3596,15.1646,1.8788,-34.5260,292.2459,-11.0873,0.9750,46.89621740,-114.03453930,1.25379026,957.04644775,
58.587813,0.0249,0.1409,0.9777,0.0561,-0.4313,-0.0207,-0.0755,-0.2262,0.1509,14.8474,-0.4636,-35.5508,290.4464,-12.3917,1.7008,46.89621740,-114.03453930,1.25379026,957.04644775,
58.688233,0.0452,0.1515,0.8463,0.1284,-0.2624,-1.3009,0.0596,0.0338,-0.0482,14.1276,-0.6588,-37.0392,290.1372,-11.8175,2.4235,46.89621740,-114.03453930,1.25379026,957.04644775,
58.788183,0.0306,0.1849,0.9468,0.0131,0.0184,-0.3508,0.0999,-0.0176,-0.1714,14.0178,-0.8540,-37.0392,290.8375,-12.1923,2.3118,46.89621740,-114.03453930,1.25379026,957.04644775,
58.888888,0.0449,0.2410,0.8789,0.2100,0.3290,-0.9321,0.3420,-0.0259,-0.3050,14.0056,-1.6226,-39.2962,292.1480,-13.4433,1.9120,46.89621740,-114.03453930,1.25379026,957.04644775,
58.988918,0.0075,0.2368,1.0848,-0.1221,0.2314,1.2458,0.1734,0.0087,-0.6311,12.6026,-2.3180,-39.4060,294.9916,-14.1748,2.0288,46.89621740,-114.03453930,1.25379026,957.04528809,
59.089532,0.0015,0.1380,1.1212,-0.0784,-0.6515,2.0361,0.0508,0.1183,-0.4705,12.7856,-0.7808,-40.9554,298.4283,-13.2655,1.4219,46.89622200,-114.03455080,1.22110832,957.04528809,
59.189837,0.0242,0.1738,0.8827,0.1751,-0.1697,-0.9667,-0.2009,-0.1077,-0.2166,12.5660,0.2806,-41.7728,300.3687,-12.6762,0.8684,46.89622200,-114.03455080,1.22110832,957.04528809,
59.289893,-0.0161,0.2300,0.6873,-0.2103,0.3807,-2.7776,0.0762,0.0540,-0.0886,12.7246,0.0122,-42.3096,301.2324,-12.5154,0.6140,46.89622200,-114.03455080,1.22110832,957.04528809,
59.390138,0.0830,0.2248,0.9002,0.6261,0.3219,-0.9608,-0.0059,0.1591,-0.0193,12.7490,0.3904,-42.2974,301.5488,-12.6891,0.3875,46.89622200,-114.03455080,1.22110832,957.04528809,
59.490311,0.1031,0.2806,1.1171,1.3274,0.8148,1.3142,0.0259,0.4466,-0.2645,14.3960,0.6466,-42.7244,301.7664,-13.1499,-1.0760,46.89622200,-114.03455080,1.22110832,957.04528809,
59.590796,-0.0417,0.0640,1.4458,0.2918,-1.2218,4.6143,0.0762,0.2279,-0.4579,15.8600,0.8906,-42.5170,303.8185,-12.4704,-2.9181,46.89622200,-114.03455080,1.22110832,957.04528809,
59.690884,-0.0806,0.0965,0.9851,-0.1940,-0.9641,0.1095,-0.1480,-0.3020,-0.0500,14.9328,0.2440,-42.7488,305.4079,-12.3103,-2.7011,46.89622200,-114.03455080,1.22110832,957.04528809,
59.791304,-0.0489,0.1648,0.7756,-0.1816,-0.2045,-1.8790,-0.0480,-0.2107,0.1205,13.3834,0.4148,-44.3226,305.6238,-11.8287,-0.9525,46.89622200,-114.03455080,1.22110832,957.04528809,
59.891971,0.0616,0.1381,0.9563,0.7082,-0.2281,-0.4111,-0.0951,-0.1802,-0.0595,12.7734,1.2566,-44.6154,305.3392,-10.9528,0.5663,46.89622200,-114.03455080,1.22110832,957.04528809,
59.992002,0.0858,0.2457,0.8661,0.7550,0.6408,-1.1805,0.1451,-0.1357,-0.2688,12.0902,1.4396,-45.6646,306.0800,-11.5719,1.0216,46.89622200,-114.03455080,1.22110832,957.08056641,
60.092228,0.0270,0.1784,1.0549,0.0935,0.0653,0.7999,-0.2773,-0.1467,-0.5503,11.3948,2.2082,-45.1034,309.0164,-11.6387,2.0299,46.89622800,-114.03456640,1.16274834,957.08056641,
60.195722,0.0963,0.1074,1.0299,0.8767,-0.3815,0.5315,0.1469,0.0694,-0.1769,12.0048,3.9162,-45.2742,311.1405,-9.8780,0.6029,46.89622800,-114.03456640,1.16274834,957.08056641,
60.298689,0.0707,0.1041,0.9846,0.6725,-0.2615,-0.1698,-0.1798,-0.0183,-0.3646,12.3708,4.7702,-45.3596,312.8092,-9.4507,0.9844,46.89622800,-114.03456640,1.16274834,957.08056641,
60.395198,-0.0399,0.1468,0.7741,-0.2565,-0.0331,-2.0468,0.1453,0.1677,-0.1456,12.8222,4.6238,-45.8964,314.2129,-9.8298,-0.0064,46.89622800,-114.03456640,1.16274834,957.08056641,
60.493019,-0.0075,0.1530,0.8890,0.1508,0.0177,-1.1065,0.1613,0.1027,0.0703,13.6762,4.5262,-46.1160,314.4084,-10.3410,-0.7005,46.89622800,-114.03456640,1.16274834,957.08056641,
60.595063,-0.0372,0.1980,1.0419,-0.0163,0.1304,0.5826,0.3691,0.0563,0.1687,14.0666,2.2814,-46.3966,313.4722,-11.9924,-1.0046,46.89622800,-114.03456640,1.16274834,957.08056641,
60.695023,-0.0212,0.1001,1.3602,-0.0568,-1.0893,3.8302,0.1892,0.0560,0.2270,13.2736,1.9276,-45.9696,312.8395,-12.1799,-0.4299,46.89622800,-114.03456640,1.16274834,957.08056641,
60.795625,-0.0636,0.0458,1.2111,-0.2689,-1.2108,2.3719,-0.1524,0.0383,0.0588,13.1882,2.1838,-46.2868,311.9672,-12.4524,-0.0121,46.89622800,-114.03456640,1.16274834,957.08056641,
60.895492,-0.0085,0.0937,0.9058,-0.0321,-0.6970,-0.5760,0.0786,0.0712,0.2487,13.2614,1.7446,-45.9818,310.7072,-10.5573,-0.3168,46.89622800,-114.03456640,1.16274834,957.08056641,
60.994329,-0.0044,0.1176,0.8437,0.0726,-0.2612,-1.6418,-0.2871,-0.1175,-0.0836,13.2492,0.6344,-46.6528,310.1908,-10.5172,-0.0759,46.89622800,-114.03456640,1.16274834,957.08056641,
61.095144,0.0054,0.1022,1.0460,0.0229,-0.3728,0.4100,0.0204,-0.1887,-0.1470,12.3098,2.0862,-46.7016,310.9378,-9.3681,0.6166,46.89622800,-114.03456640,1.16274834,957.09790039,
61.195305,-0.0189,0.1763,0.9653,-0.2225,0.1476,0.1672,0.3195,0.0296,-0.2815,11.6876,1.5616,-47.0310,312.3695,-10.1523,1.1873,46.89623520,-114.03457980,1.07155299,957.09790039,
61.295732,0.0705,0.1065,1.0756,0.5519,-0.3891,0.8208,-0.0341,0.0870,-0.2933,11.5778,1.3664,-46.7260,314.1940,-10.3310,0.9463,46.89623520,-114.03457980,1.07155299,957.09790039,
61.396349,0.0260,0.1237,0.9940,0.2885,-0.2508,-0.0958,-0.1719,0.0522,-0.2346,11.9682,1.4884,-47.1408,315.6886,-10.3961,0.1640,46.89623520,-114.03457980,1.07155299,957.09790039,
61.496795,0.0140,0.1483,0.9030,0.2144,-0.0408,-0.6746,-0.0106,0.0047,-0.0110,11.6266,3.0256,-46.4576,316.4491,-9.7247,-0.2805,46.89623520,-114.03457980,1.07155299,957.09790039,
61.597195,0.0560,0.1611,0.9813,0.5888,0.2692,-0.2042,-0.1222,-0.0026,-0.0756,12.0902,2.9768,-46.7870,316.7294,-9.3430,-0.0800,46.89623520,-114.03457980,1.07155299,957.09790039,
61.697443,-0.0008,0.1542,0.9929,0.1452,0.2573,-0.0808,-0.0324,0.0773,0.0312,12.8344,3.7820,-46.7626,317.0929,-8.8514,-0.4363,46.89623520,-114.03457980,1.07155299,957.09790039,
61.797625,0.0089,0.1329,1.0112,0.3326,0.0471,0.0742,0.0407,0.0316,0.2294,13.1638,4.2822,-46.6528,316.3001,-8.9523,-0.6226,46.89623520,-114.03457980,1.07155299,957.09790039,
61.898406,-0.0128,0.1644,0.9705,0.0328,0.1389,-0.0693,0.1510,0.0787,0.3686,13.6152,2.7816,-46.5918,314.5800,-9.5552,-0.7276,46.89623520,-114.03457980,1.07155299,957.09790039,
61.998200,-0.0212,0.1024,1.0516,0.0072,-0.2887,0.6527,-0.0212,0.0327,0.2793,13.5908,2.4888,-46.9212,312.7926,-9.6172,-0.5491,46.89623520,-114.03457980,1.07155299,957.10479736,
62.098269,-0.0666,0.1544,0.9119,-0.4515,0.0695,-0.6900,0.1332,-0.0059,0.3792,13.3956,1.2078,-46.3112,310.8941,-10.0153,-0.5557,46.89623950,-114.03458780,1.07045376,957.10479736,
62.198572,-0.0576,0.1545,0.9138,-0.4403,0.0226,-0.6909,0.0323,-0.1056,0.2594,13.8348,0.6954,-46.5430,309.0385,-10.1924,-0.2271,46.89623950,-114.03458780,1.07045376,957.10479736,
62.298934,-0.0662,0.0886,1.1456,-0.5504,-0.4222,1.4894,-0.1861,0.0616,0.0145,13.7616,1.2200,-47.1652,308.3755,-9.2366,0.2202,46.89623950,-114.03458780,1.07045376,957.10479736,
62.399208,-0.0718,0.1576,0.9980,-0.4344,0.2762,0.0090,-0.0164,0.1096,-0.0028,14.4448,1.1224,-46.6406,307.9343,-9.1332,-0.7808,46.89623950,-114.03458780,1.07045376,957.10479736,
62.499511,-0.0573,0.1679,0.9679,-0.2415,0.3369,-0.2964,-0.0027,-0.0856,-0.0489,14.4326,1.2078,-47.0676,307.8067,-9.4614,-1.1895,46.89623950,-114.03458780,1.07045376,957.10479736,
62.600025,-0.0297,0.1500,1.0038,-0.0748,0.1061,0.1508,0.0094,-0.0564,-0.1275,14.7132,1.2200,-47.7020,308.3575,-9.3991,-0.9574,46.89623950,-114.03458780,1.07045376,957.10479736,
62.700714,-0.0242,0.1855,0.9218,-0.0104,0.4343,-0.5990,0.1068,-0.0494,-0.1260,14.3716,1.4884,-46.6284,309.2318,-9.5630,-0.8694,46.89623950,-114.03458780,1.07045376,957.10479736,
62.800934,-0.0196,0.1677,1.0345,0.0202,0.2683,0.3989,0.0305,-0.1178,-0.2013,13.4078,1.3786,-46.6284,310.3312,-9.6697,-0.4171,46.89623950,-114.03458780,1.07045376,957.10479736,
62.901061,-0.0255,0.1691,0.9611,-0.0986,0.3559,-0.4531,-0.0000,-0.2168,-0.1512,13.5176,1.7446,-47.4702,311.3110,-10.0264,-0.1533,46.89623950,-114.03458780,1.07045376,957.10479736,
63.001428,0.0029,0.1752,0.9546,-0.1556,0.2472,-0.3753,-0.0444,-0.0553,-0.0256,13.3834,2.6352,-48.0802,312.1264,-10.1318,0.3471,46.89623950,-114.03458780,1.07045376,957.12792969,
63.101572,0.0107,0.1877,0.9755,0.1789,0.4280,-0.2478,-0.1073,-0.0061,-0.1041,13.1272,3.0622,-47.8484,312.4270,-9.9761,0.2163,46.89624160,-114.03459300,1.00102699,957.12792969,
63.206508,-0.0070,0.1918,0.9518,0.0688,0.4578,-0.2201,0.0609,0.0069,-0.1057,13.0540,2.1472,-47.8728,313.0432,-9.9023,-0.0119,46.89624160,-114.03459300,1.00102699,957.12792969,
63.307488,-0.0022,0.1865,0.9798,0.0403,0.4198,-0.1705,0.0133,-0.0902,-0.1147,12.2854,2.3302,-48.3974,313.7066,-10.1545,0.1691,46.89624160,-114.03459300,1.00102699,957.12792969,
63.407005,0.0021,0.1869,0.9820,-0.0144,0.3023,-0.0727,0.0883,-0.0910,-0.0095,12.0780,1.8666,-47.4580,314.2204,-10.5105,0.7038,46.89624160,-114.03459300,1.00102699,957.12792969,
63.502656,0.0084,0.2345,0.8167,0.0396,0.6504,-1.6933,-0.0552,-0.1207,-0.0077,11.8828,1.8422,-47.6654,314.2885,-11.1614,1.1402,46.89624160,-114.03459300,1.00102699,957.12792969,
63.607174,-0.0326,0.1679,0.9966,-0.6535,0.0249,0.2683,0.0380,-0.0021,0.1173,11.9316,2.7450,-48.5926,314.7117,-10.3037,1.2923,46.89624160,-114.03459300,1.00102699,957.12792969,
63.707307,-0.0158,0.2073,0.9444,-0.2604,0.5000,-0.3795,0.0389,0.0301,0.0742,11.6632,2.8182,-48.0558,314.2725,-10.5203,1.2484,46.89624160,-114.03459300,1.00102699,957.12792969,
63.803476,0.0028,0.1646,0.9877,-0.0893,0.1139,0.0211,0.0098,-0.0099,0.0821,11.5900,2.9158,-47.5312,313.8885,-10.3634,1.2554,46.89624160,-114.03459300,1.00102699,957.12792969,
